date,m_aud_exp_im,m_aud_exp_sp,m_aud_ret_im,m_aud_ret_sp,m_aud_app_im,m_aud_app_sp,m_disst_app_sp,m_disst_exp_sp,m_disst_ret_sp,m_disst_home_sp,m_disst_app_im,m_disst_exp_im,m_disst_ret_im,m_disst_home_im,m_disvd_app_sp,m_disvd_exp_sp,m_disvd_ret_sp,m_disvd_home_sp,m_disvd_app_im,m_disvd_exp_im,m_disvd_ret_im,m_disvd_home_im,m_dig_exp_sp,m_dig_ret_sp,m_oohdig_ret_sp,m_oohpap_ret_sp,m_oohdig_ret_gr,m_oohpap_ret_gr,m_oohdig_ret_ip,m_oohpap_ret_ip,m_oohdig_app_sp,m_oohpap_app_sp,m_oohdig_app_gr,m_oohpap_app_gr,m_oohdig_app_ip,m_oohpap_app_ip,m_oohdig_home_sp,m_oohpap_home_sp,m_oohdig_home_gr,m_oohpap_home_gr,m_oohdig_home_ip,m_oohpap_home_ip,m_ooh_befo_ret_ip,m_ooh_befo_exp_ip,m_ooh_befo_home_ip,m_ooh_befo_app_ip,m_ooh_befo_ret_sp,m_ooh_befo_exp_sp,m_ooh_befo_home_sp,m_ooh_befo_app_sp,m_ooh_befo_rtd_sp,m_prs_ret_sp,m_prs_ret_gr,m_prs_home_sp,m_prs_exp_sp,m_prs_rtd_sp,m_rad_ret_sp,m_rad_ret_im,m_rad_ret_gr,m_rad_exp_sp,m_rad_home_sp,m_radprt_ret_sp,m_radprt_ret_gr,m_soctw_exp_sp,m_soctw_exp_im,m_soctw_ret_sp,m_soctw_ret_im,m_socsn_exp_sp,m_socsn_exp_im,m_socsn_ret_sp,m_socsn_ret_im,m_socfb_exp_sp,m_socfb_exp_im,m_socfb_ret_sp,m_socfb_ret_im,m_vod_ret_sp,m_vod_ret_im,m_cin_ret_sp,m_drd_ret_sp,m_tvv_ret_sp,m_tvvspons_ret_vf,m_tvvspons_ret_sec,m_tvvspons_ret_val,m_tvvspons_ret_ppval,m_tvvspons_ret_sp,m_drm_ret_sp,m_tot_exp_sp,m_tot_ret_sp,m_tot_app_sp,m_tot_home_sp,m_tot_rtd_sp,m_aud_ret_sp_1,m_dis_ret_sp,m_dig_ret_sp_1,m_ooh_ret_sp,m_prs_ret_sp_1,m_rad_ret_sp_1,m_soc_ret_sp,m_vod_ret_sp_1,m_cin_ret_sp_1,m_drd_ret_sp_1,m_tvv_ret_sp_1,m_drm_ret_sp_1,M_EML_DELROLL_VOL,M_RADAUD_RET_SP,M_EML_DELIV_VOL,M_DIGALL_RET_SP,M_EML_FOOU_VOL,M_TOT_EXP18_SP,M_TOT_EXP19_SP,M_TOT_EXP20_SP,M_DRM_TOT_SP,m_dis_exp_sp,m_soc_exp_sp,m_radaud_exp_sp,m_ooh_exp_sp,m_ooh_exp18_sp,m_ooh_exp19_sp,m_dig_exp18_sp,m_dig_exp19_sp,m_prs_exp18_sp,m_prs_exp19_sp,m_rad_exp18_sp,m_rad_exp20_sp
05/06/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5239542.80478321,192.72917192894965,104432.7917613415,46953.44995454,10155.950547884866,0,0,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/06/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8257.8925051925,8919810.343421575,0,0,0,0,0,0,0,5239542.80478321,192.72917192894965,104432.7917613415,46953.44995454,10155.950547884866,0,10859.356748497847,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,10496.218284331413,0,0,10587.09681707097,0,0,0,0,0,0,0,0,0,0
19/06/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9944.881122474442,8468573.261976795,0,0,0,0,0,0,0,5239542.80478321,192.72917192894965,104432.7917613415,46953.44995454,10155.950547884866,0,13077.793379175768,23467.55339407927,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,12640.470072428638,0,0,12749.914001870866,0,0,0,0,0,0,0,0,0,0
26/06/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7178.978175044013,5890295.388268364,0,0,0,0,0,0,0,5239542.80478321,192.72917192894965,104432.7917613415,46953.44995454,10155.950547884866,32244.717762457603,9440.554601971735,71514.2843383342,0,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,34097.545987811805,0,0,0,0,0,0,0,9124.861087297066,27634.613679225236,0,9203.866112211967,0,0,0,0,0,0,0,0,0,0
03/07/2020,0,0,0,0,3616225.4152573366,13799.483428709056,17967.8985133432,0,0,0,5710195.23943331,0,0,0,5067.986481679394,0,0,0,1373700.9600068056,0,0,0,0,0,0,0,0,0,0,0,158647.63079396173,0,87.02354578239515,0,20568456.78302169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029842.113476247,350.4166762344539,190703.51845928095,75203.58459480619,10155.950547884866,24183.5383288549,0,59502.60159878784,221301.04562143024,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,25573.159498273457,0,0,0,0,0,0,0,0,20725.960265428144,0,0,0,0,0,0,0,0,0,0,0,0
10/07/2020,0,0,0,0,5981479.898404252,22803.56551167253,97703.39862407581,0,0,0,31050124.268780522,0,0,0,17285.83100873706,0,0,0,4685403.707234874,0,0,0,0,0,0,0,0,0,0,0,133299.4672452817,0,72.67044414797597,0,17168701.54630315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029842.113476247,350.4166762344539,190703.51845928095,75203.58459480619,10155.950547884866,0,0,23467.55339407927,355786.5839119607,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/07/2020,0,0,0,0,8106563.830773571,31119.256749548098,58415.5629686023,0,0,0,18564456.4564604,0,0,0,18280.25984187522,0,0,0,4954948.199970305,0,0,0,0,0,0,0,0,0,0,0,51290.93344389443,96965.37305617532,27.052823925763366,209.37714532656074,6375023.056358371,84291108.42337395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029842.113476247,350.4166762344539,190703.51845928095,75203.58459480619,10155.950547884866,0,0,23467.55339407927,344377.9108026264,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/07/2020,0,0,0,0,14582971.002453776,55447.14867009909,77996.15114324415,0,0,0,24787164.209954455,0,0,0,21021.02969727205,0,0,0,5697846.428906989,0,0,0,0,0,0,0,0,0,0,0,59044.21573397957,72724.02979563724,30.971945297613594,157.0328590920806,7298831.782018283,63218331.31508597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029842.113476247,350.4166762344539,190703.51845928095,75203.58459480619,10155.950547884866,0,0,23467.55339407927,422292.66762631864,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31/07/2020,0,0,0,0,1186847.0904827965,4501.629282713821,13283.365528181412,0,0,0,4221451.416486888,0,0,0,2072.7326695142806,0,0,0,561823.6884223642,0,0,0,0,0,0,0,0,0,0,0,21470.622570583222,0,11.134795360282391,0,2623231.0527869454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5029842.113476247,350.4166762344539,190703.51845928095,75203.58459480619,10155.950547884866,0,0,23467.55339407927,54467.416034182905,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2020,0,0,0,0,1.4404672842938453,0.0053742105175972905,6265.463844902731,0,0,0,1991163.3955905796,0,0,0,1002.4375841952052,0,0,0,271715.30086138984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999353.715094738,620.2375169349834,393130.89217573777,186941.69123852206,10155.950547884866,0,0,23467.55339407927,10754.588962996158,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,336605.28822277347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/08/2020,0,0,0,0,1.4404672842938453,0.0053742105175972905,5504.604967195908,0,0,0,1749362.567429443,0,0,0,888.1617154515112,0,0,0,240740.30299086613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999353.715094738,620.2375169349834,393130.89217573777,186941.69123852206,10155.950547884866,0,0,23467.55339407927,9465.734189882487,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,1891708.104546404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/08/2020,0,0,0,0,0,0,4687.966488401995,0,0,0,1489834.9911220889,0,0,0,779.9519702168394,0,0,0,211409.55566883786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999353.715094738,620.2375169349834,393130.89217573777,186941.69123852206,10155.950547884866,0,0,23467.55339407927,8115.592725920173,0,0,0,0,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28/08/2020,0,0,0,0,0,0,2378.779024647797,0,0.048514837085985474,0,755975.5890689227,0,11.775706354528666,0,331.4864598243715,0,0,0,89850.92398087448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4999353.715094738,620.2375169349834,393130.89217573777,186941.69123852206,10155.950547884866,0,0,23467.61766945769,3970.219893610289,0,0,0,0.03892115410660706,0,0,0,0,0,0,0,0,14029.873490080085,0,0,0,0,0.06526436466555047,4478280.379743084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/09/2020,0,0,0,0,0,0,0,0,10039.475979340043,0,0,0,2436819.925322015,0,0.006108885942140098,0,0,0,1.6558414385654032,0,0,0,0,0,63371.33780318675,33211.798446380264,27.476834727601034,61.25319642156542,11059338.671128867,19339592.24023639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32027.15350374899,59943263.942613535,121.24339216401334,0,0,0,0,0,0,12315.229644607043,5053341.360495262,0,0,4360.772038894216,3140919.7768965177,0,0,0,0,0,0,0,0,0,4762139.103297144,703.1694636438042,659504.4817341091,309626.88607982034,10155.950547884866,0,0,247084.703435495,0.014047826533180666,0,0,0,8054.195689638819,0,67528.69062178228,0,65444.08781502945,10461.296533980967,0,0,0,14029.873490080085,0,0,50164.10876028601,0,38433.0903268869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/09/2020,0,0,0,0,0,0,0,0,20179.848266191922,0,0,0,4898129.787149543,0,0,0,0,0,0,0,0,0,0,0,110899.84115268754,58120.647275122814,48.08446076808148,107.1930937432102,19353842.676448416,33844286.42203146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26545.846394680346,8.40404375131242,0,0,0,33545.42524074026,57256894.33833369,115.81666571690701,0,0,0,0,0,0,27782.843295557013,9986462.045504294,0,0,11656.01814925924,8216489.8889713315,0,0,0,0,0,0,0,0,0,4762139.103297144,703.1694636438042,659504.4817341091,309626.88607982034,10155.950547884866,0,0,422669.7042394738,0,0,0,0,16189.335704134295,0,118175.20858196622,19375.229655377436,68546.514912433,24748.805085006363,0,0,0,14029.873490080085,0,0,52542.176749786966,0,86119.13821224323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/09/2020,0,0,1479674.4462634884,31392.21378370404,0,0,0,0.004204760194147009,24024.959582975975,0,0,0.9533341561909765,5831429.880266609,0,0,0,0,0,0,0,0,0,0,0,47528.503349500796,24908.848828742546,20.607626040480444,45.93989732164477,8294504.00531955,14504694.181795076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19738.243574531632,9.287312646349893,0,0,0,22435.619783607828,53562961.99158771,108.33922259184531,0,0,0,0,0,0,28706.690064317405,10112323.858094752,0,0,8718.4990231206,6189500.146315917,0,0,0,0,0,0,0,0,0,4762139.103297144,703.1694636438042,659504.4817341091,309626.88607982034,10155.950547884866,0,0.004484201810221905,306990.71768957435,0,0,0,26173.51165677502,19274.08624864024,0,50646.51796018392,14406.510026629478,45844.80700512992,23471.632884514416,0,0,0,14029.873490080085,0,0,57451.159133154,0,88248.46771651322,0,0,0,0.004334249451524271,0,0.0016932370673780758,0,0,0,0,0,0,0,0,0,0,0
25/09/2020,0,0,2849352.686241621,61504.932515126944,0,0,0,0,24231.977243320813,0,0,0,5881677.996852018,0,0.003054442971070049,0,0,0,0.8279207192827016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036.38511789497,2.805677666589618,0,0,0,32317.512862689997,59269068.70937022,119.87624771204312,0,0,7210.700433936844,20.0661107780179,0,0,34442.40795281629,10850663.026829526,0,0,4175.23986544448,2974314.1855527973,0,0,0,0,0,0,0,0,0,4762139.103297144,703.1694636438042,659504.4817341091,309626.88607982034,10155.950547884866,0,0,268892.5564381214,0.007023913266590333,0,0,51280.23398494746,19440.166704538507,0,0,2946.068754938431,81581.46825944874,24191.617136781195,0,0,0,14029.873490080085,0,0,106244.90715036062,0,90242.56008415566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/10/2020,589526.1887163976,6728.772242675111,2857732.544483803,67523.5628394067,0,0,0,8424.350396061003,16122.489388214983,0,0,1910030.7219508386,3913312.1563020498,0,0,0,0,0,0,0,0,0,0,0,57843.907353922245,33110.247359338704,25.10233027686283,59.65262295478024,10157441.830761278,18969813.01412545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26992.524605859537,6.481634979760274,0,0,0,34120.633741258454,99403495.6986334,201.05393716117368,0,0,14262.574860208211,39.69023673713673,4849.698800028497,2898476.289240472,0,0,4526.195188221256,2403250.689587827,0,0,0,0,0,0,0,0,0,0,0,4717521.93493396,719.5222418680787,484668.9113890333,295278.96088040015,10155.950547884866,0,31161.221975662553,369784.65576103085,0,0,0,56298.31560339421,12934.309002186068,0,63536.13094017075,19701.25026119938,100467.63606183689,0,0,0,0,14029.873490080085,0,6930649.238571346,124998.91095589267,0,21688.705764053513,0,0,0,22622.665988338744,0,3392.4461088286607,14059.566221740575,6375.131246633636,0,0,0,0,0,0,0,0,3759.32092885706
09/10/2020,1045510.7331204657,10759.549184751226,3384896.437219264,85619.64128302841,0,0,0,15892.033773691663,17681.009114591867,0,0,3603158.856685106,4291602.012658741,0,0,0,0,0,0,0,0,0,0,0,101226.83786936391,57942.93286977874,43.92907798973029,104.39209017086542,17775523.201859336,33197172.77471954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108.463423571666,9.287312646349893,0,0,0,41079.39121133246,90200638.73321246,182.44403207006863,0,0,9878.97724612811,27.491455735522322,11440.537041873604,6257523.569702019,0,0,11376.829056228085,6079326.553540396,0,0,0,0,0,0,0,0,0,0,0,4717521.93493396,719.5222418680787,484668.9113890333,295278.96088040015,10155.950547884866,0,64161.25878455405,442340.9912847516,0,0,0,71386.0670869139,14184.635502118283,0,111188.229139146,2998.6771255623316,105237.4240790621,0,0,0,0,14029.873490080085,0,0,141515.81937131527,0,23785.29736097959,0,0,0,50028.49116269376,0,6399.6469285206995,33938.37178553034,10194.064494019603,0,0,0,0,0,0,0,0,6011.2895750534935
16/10/2020,1136819.320493633,12480.590448424116,3402233.3540489785,84662.45762077036,0,0,0,14301.352010718721,18022.343823383006,0,0,3242507.778727279,4433753.62948807,0,0,0,0,0,0,0,0,0,0,0,43382.93051544168,24832.685510440046,18.826747712867455,44.739467216085174,7618081.371887219,14227359.760594089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37197.04135354017,30.485766127249224,0,0,0,35871.701271059486,82340264.36660123,166.5265645221295,0,0,635.304002704402,1.7679392755962908,11750.323108998235,6150380.406533333,1727.9544518038174,806944.6187752336,10960.486608228099,5831168.772025411,525.6196679258113,384333.5543523077,0,0,232.66536340297898,779147.2502838061,0,0,0,0,0,4717521.93493396,719.5222418680787,484668.9113890333,295278.96088040015,10155.950547884866,0,64571.568034720745,353618.19755736063,0,0,0,70588.00748161168,14458.472159123805,0,47652.09819897526,27149.30268223948,74669.53386712965,1689.2315554044499,0,0,0,14029.873490080085,0,0,117404.69899375524,0,28269.6343528554,1363619.8499368578,0,0,48507.66880535092,0,5759.086896769712,34058.246630869304,11824.653781497831,0,0,0,0,0,0,0,0,6972.824043543675
23/10/2020,902574.8641480897,10667.209579208957,2737572.158258749,62331.58775545458,0,0,0,15694.397434819886,62216.11635738528,0,0,3558349.2913416615,16818452.41384754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20114.360422153597,20.172302852841092,0,0,0,13423.955818880335,30578968.725744504,61.84236077126581,0,0,0,0,11805.642993474552,5961155.0632571215,9478.645287399802,4625639.410898007,10499.90350986221,5758206.69538439,5684.196029792587,4243483.011725191,0,0,22421.777091540887,23595807.543618534,0,0,0,0,0,4717521.93493396,719.5222418680787,484668.9113890333,295278.96088040015,10155.950547884866,0,63551.94642526623,312958.3881841712,0,0,0,51969.46446477049,49913.041001634054,0,0,14681.029444529542,27430.428474795423,36107.68145993833,0,0,0,14029.873490080085,0,0,65324.628498324244,0,169734.55161026775,262685.9269514298,0,0,49542.42978362196,0,6320.059708468433,33653.5885794739,10106.577938766499,0,0,0,0,0,0,0,0,5959.700042943033
30/10/2020,428410.66784698516,4077.0719977374333,493664.4572590124,10180.375242138607,0,0,0,10798.862520767534,35191.248338845544,0,0,2448397.5866350066,8121018.149037952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18427.794023324106,7.001204918017611,0,0,0,1730.174639762829,3621548.942214907,7.323988135554828,0,0,0,0,3394.7637683674343,1643530.1106062892,6726.587377772608,3409759.5143829435,1968.9517333420085,1063220.6732263656,8486.651944105779,3800684.642604501,0,0,18223.242373817833,24764166.576595254,0,0,0,0,0,4717521.93493396,719.5222418680787,484668.9113890333,295278.96088040015,10155.950547884866,412287.69900044426,24953.59498351042,798935.5839427138,0,0,0,8487.970039525479,28232.270416007425,0,0,13450.041710308617,3535.4281811751157,31177.189872981657,0,0,0,14029.873490080085,435978.3478472382,0,9945.10462684535,0,121630.9285450034,0,0,0,19576.88023277865,353341.9448886998,4348.65092452503,8518.579920837105,3862.795195044011,0,0,0,0,0,0,0,0,2277.833390220077
06/11/2020,0,0,0,0,0,0,0,0,0.20566279695671913,0,0,0,9.420565083622932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4108.463423571666,0.8832688950374723,0,0,0,8970.033025575663,14014784.858211923,28.347321697995067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5459.062840726809,3573934.449061513,0,0,0,0,0,4707111.262315884,873.7055794112384,647525.5206721826,375241.1408861112,10155.950547884866,0,0,64645.23602459517,0,0,0,0,0.16499351322485653,0,0,2998.6771255623316,18329.310126195625,6472.856532607111,0,0,0,14029.873490080085,0,0,14049.756629969086,0,15424.017873289802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13/11/2020,0,0,0,0,0,0,0,0,0.24275198624517857,0,0,0,14.130847625434399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10171.873346153268,15798391.681805313,31.93258827101905,0,0,0,0,0,0,3900.828541906473,1629739.7061580047,0,0,3100.485940769026,2270209.8953627096,0,0,10208.505084008064,7725900.018928268,0,0,0,0,0,4707111.262315884,873.7055794112384,647525.5206721826,375241.1408861112,10155.950547884866,0,0,84779.40794692354,0,0,0,0,0.19474841169904417,0,0,0,20785.143220145637,16503.761827516002,0,0,0,14029.873490080085,0,0,15932.198307057082,0,39326.047771150974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/11/2020,0,0,809950.2490187678,14507.841642174239,0,0,0,0,28031.537051714855,0,0,0,10040665.537257964,0,0,0,0,91.505023563458,0,0,0,62995.52628934849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39333.48683624078,66229727.87629707,0,0,0,0,0,0,0,13632.630934305942,5268397.594498694,0,0,15192.689374561762,10246236.968025435,0,0,17850.617342536272,20488750.311361976,0,0,0,0,0,4707111.262315884,873.7055794112384,647525.5206721826,375241.1408861112,10155.950547884866,0,0,254748.22142081885,0,113.95558024306284,0,12096.030084160866,22488.373433083707,0,0,0,80373.80425584578,39292.77923491256,0,0,0,14029.873490080085,0,0,71918.65207336264,0,131337.45988093267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/11/2020,0,0,1784001.7376398891,32850.73306745084,1.4404672842938453,0.0053742105175972905,0,0,46488.340604830984,0,0,0,16652054.617634237,0,0,0,9321.54794665619,7354.115268007518,0,0,1865917.8588685133,5062851.671824874,0,0,41191.54061710751,0,16.91386960032396,0,6583986.745379099,0,0,0,0,0,0,0,15826.099497791089,0,6.35843525898303,0,2674360.3100803946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43780.54855617473,77159410.4146553,0,0,0,0,0,0,0,12699.20444453756,5112607.361762837,0,0,17163.77957633809,9985309.898453947,0,0,17405.551906554527,20541063.366446897,11602.643375430876,599723.4236726947,0,0,0,4707111.262315884,873.7055794112384,647525.5206721826,375241.1408861112,10155.950547884866,0,0,397362.5915349849,0.013657937568596493,17647.739133174313,0,27389.56388354072,47834.205208136904,0,29239.65404083903,0,89460.90272946273,39425.844764193476,15576.861922820497,0,0,14029.873490080085,0,0,91920.26770139973,0,174155.31804983784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04/12/2020,0,0,1540912.2214859426,28628.490703115145,0,0,0,0,53927.078414594675,0,0,0,19316636.72255364,0,0,0,32611.173431663596,8152.024586770716,0,0,6527861.171363234,5612162.689231518,0,0,109554.7432451905,0,30.32116887901869,0,12394525.922254872,0,0,0,0,0,0,0,21632.6821423031,0,6.2181756580248475,0,2629356.0440337462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90697.28357593488,171846667.62421712,0,0,0,0,0,0,0,7694.379277602542,3753555.7723604813,0,0,17834.941579406124,8652333.447812526,0,0,10676.84957194944,16858041.709205613,33171.05358947537,1693013.367209509,0,0,0,4893759.749968536,598.044460773468,469754.3982789144,213916.51200309908,10155.950547884866,0,0,649647.655776737,0,21756.133689116577,0,23869.235228094414,80132.88035682673,0,77767.00611416114,0,185330.26952374363,28739.379428386343,44533.03483341345,0,0,14029.873490080085,0,0,162405.1948525861,0,202850.80575182277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/12/2020,0,0,2757242.4188467544,52273.67958403968,0,0,0,0,51059.245862200834,0,0,0,18289365.3151568,0,0,0,33269.05300379606,8059.797059969084,0,0,6659550.591425227,5548669.763921802,0,0,115450.20159554627,0,30.242118171685206,0,12211161.27969081,0,0,0,0,0,0,0,15981.927343933989,0,4.789865384462818,0,2020448.1117907793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107454.24510481903,182212024.73448518,0,0,0,0,0,0,0,7646.60021218005,3591647.539095886,0,0,17749.492082369245,8519566.069397941,0,0,10604.033698669262,17132959.06852964,37860.752238209316,1921532.5156349782,0,0,0,4893759.749968536,598.044460773468,469754.3982789144,213916.51200309908,10155.950547884866,0,0,723870.5975338528,0,18610.14631896894,0,43583.602334080104,78575.94378446696,0,81951.87417187552,0,219571.34129682503,28569.17056539652,50829.08185884,0,0,14029.873490080085,0,0,205456.110097208,0,199834.50005219408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/12/2020,0,0,2717040.1875488665,51076.796974200326,1.4404672842938453,0.0053742105175972905,0,0,51536.445741839234,0,0,0,18460297.935887232,0,0,0,15621.668797413946,8545.650565141808,0,0,3127029.003645068,5883149.731059205,0,0,98795.17508273428,0,24.425178882201372,0,9429708.030420898,0,0,0,0,0,0,0,35388.10153205582,0,12.473753879905207,0,41855705.82461918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130059.49079754461,225931309.35131726,0,0,0,0,0,0,0,7479.274885876159,3722329.07844121,0,0,17002.89918805418,8073636.530281287,0,0,10586.281544207144,20164457.550474208,15392.842158414396,833053.408926433,0,0,0,4893759.749968536,598.044460773468,469754.3982789144,213916.51200309908,10155.950547884866,0,0,675587.481013672,0.013657937568596493,29624.90534761626,0,42585.69179625485,59006.89015855369,0,70129.36872585755,0,265762.7608378054,27971.8612055422,20665.306098187913,0,0,14029.873490080085,0,0,240012.0735631273,0,165597.13151038406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
